brand,mileage,fuel_type,transmission,accident,clean_title,price,hp,engine_displacement,is_v_engine,age
Bentley,43000,2,0,0,1,48500.0,552.0,6.0,0,16
Toyota,99000,2,0,0,1,27000.0,310.0,4.6,0,10
Toyota,135000,2,0,0,1,16900.0,236.0,4.0,1,19
Cadillac,46000,2,0,1,1,29000.0,265.0,2.0,0,6
Ford,79615,2,0,0,1,10995.0,335.81672025723475,2.0,0,11
BMW,13250,2,0,0,0,86900.0,360.47076923076924,4.4,1,4
Land,41200,2,3,0,1,60500.0,380.0,3.0,1,6
Cadillac,116500,2,0,1,1,30500.0,420.0,6.2,0,9
Acura,75980,4,0,0,1,90200.0,256.5952380952381,3.5,0,32
Audi,118500,1,0,1,1,15400.0,220.0,2.0,0,10
Maserati,20000,2,0,0,1,43000.0,424.0,3.0,1,7
BMW,10426,2,0,0,0,30798.0,360.47076923076924,2.0,0,5
Ford,9500,2,0,1,1,63500.0,400.0,3.5,1,2
Nissan,134000,2,0,1,1,8500.0,265.0,4.0,1,19
Subaru,10500,2,3,0,1,32500.0,228.0,2.4,0,3
Chevrolet,53100,2,0,0,1,17500.0,160.0,1.5,0,7
Ford,80134,1,0,0,1,13895.0,335.81672025723475,2.0,0,8
Nissan,24000,2,0,0,1,25500.0,141.0,2.0,0,4
Volvo,61000,2,2,0,1,10299.0,218.0,2.5,0,19
Lincoln,19700,2,0,0,1,48000.0,335.0,2.7,1,4
Mercedes-Benz,28182,2,0,1,1,84500.0,469.0,4.0,0,7
Ford,59500,2,0,1,1,21000.0,310.0,2.3,0,8
Ford,115402,1,0,0,1,8000.0,152.0,3.0,1,26
GMC,85500,2,0,1,1,35899.0,355.0,5.3,0,7
RAM,51000,2,0,0,1,44900.0,410.0,6.4,0,5
Tesla,17500,4,0,0,1,45000.0,455.0,3.5,0,4
Lexus,132000,2,0,0,1,9999.0,272.0,3.5,1,14
Jeep,67882,2,0,0,0,32798.0,252.40404040404042,3.6,0,9
Volvo,62000,2,0,0,1,30500.0,316.0,2.0,0,7
BMW,27965,2,0,0,1,58000.0,560.0,4.4,0,8
Cadillac,119000,1,0,0,0,20500.0,403.0,6.2,0,12
BMW,48000,2,0,0,1,32000.0,300.0,3.0,0,7
BMW,5541,2,0,0,0,56598.0,360.47076923076924,3.0,0,5
Mitsubishi,29000,2,0,0,1,19500.0,166.0,2.4,0,7
Dodge,131100,1,0,1,1,12995.0,310.0,4.7,0,15
Subaru,102242,2,2,1,0,11498.0,218.73684210526315,2.5,0,10
Mercedes-Benz,18069,2,0,0,1,79999.0,523.0,6.0,0,9
Kia,13000,2,0,0,1,31900.0,187.0,2.5,0,2
Porsche,51000,2,3,1,1,69500.0,480.0,3.6,0,17
Hummer,137333,2,0,1,1,10000.0,242.0,3.7,0,18
Buick,125559,2,0,1,1,11200.0,304.0,3.6,1,11
Chevrolet,88161,2,0,1,1,48889.0,362.9957627118644,6.2,1,5
Toyota,101900,2,0,0,1,29000.0,270.0,4.0,1,9
Cadillac,159500,2,0,1,1,18800.0,420.0,6.2,0,10
Subaru,68860,2,1,1,1,15000.0,175.0,2.5,0,10
Tesla,43000,4,0,1,1,30499.0,271.0,3.5,0,7
Ford,182000,2,0,1,1,16500.0,365.0,3.5,1,8
Tesla,21404,4,0,0,1,49500.0,425.0,3.5,0,3
Ford,81000,2,3,0,1,27000.0,365.0,3.5,1,8
Chevrolet,62257,2,0,0,0,42590.0,362.9957627118644,5.3,1,4
BMW,91798,3,0,0,0,22998.0,360.47076923076924,3.0,0,9
BMW,82000,2,0,1,1,20000.0,320.0,3.0,0,14
Porsche,77945,2,0,1,1,30000.0,310.0,3.6,1,9
Kia,15583,3,0,0,0,40599.0,230.45454545454547,1.6,0,3
BMW,37100,2,0,1,1,26125.0,335.0,3.0,0,8
Maserati,51000,2,3,1,1,18000.0,394.0,4.2,0,19
Ford,94000,2,0,0,1,26000.0,325.0,2.7,1,8
Land,121886,2,0,1,1,6000.0,217.0,4.6,0,22
Ford,157500,2,0,1,1,15000.0,300.0,5.4,0,17
Ford,138415,2,0,1,1,15500.0,365.0,3.5,1,11
Land,110000,2,0,0,1,10200.0,375.0,5.0,0,13
GMC,12941,2,0,1,1,51500.0,355.0,5.3,0,4
BMW,69764,2,2,0,1,19500.0,300.0,3.0,0,16
Porsche,90000,2,2,0,0,24000.0,315.0,3.6,0,22
Audi,8193,3,0,0,0,42598.0,318.83125,2.0,0,3
Lexus,43277,2,0,0,0,43599.0,303.6592592592593,3.5,1,5
Audi,26500,2,0,1,1,38000.0,354.0,3.0,1,7
Chevrolet,36021,2,0,0,0,35670.0,362.9957627118644,2.7,0,6
Chevrolet,25462,2,0,0,0,36139.0,362.9957627118644,3.6,1,6
Audi,35850,2,0,0,1,33000.0,252.0,2.0,0,7
Mazda,77700,2,2,0,1,6300.0,156.0,2.3,0,17
Jaguar,23600,3,0,0,1,42999.0,296.0,2.0,0,4
Toyota,122000,2,2,0,1,7800.0,140.0,1.8,0,24
Subaru,84100,2,2,0,1,34000.0,305.0,2.5,0,9
Audi,33000,3,0,0,1,40000.0,248.0,2.0,0,4
Tesla,10065,4,0,0,0,59999.0,485.536231884058,3.5,0,7
Acura,44457,2,3,0,0,40598.0,256.5952380952381,2.0,0,4
Audi,139355,2,0,0,1,20900.0,333.0,3.0,1,12
Lotus,9100,2,2,0,1,55000.0,276.0,3.5,1,15
Mercedes-Benz,10500,2,0,0,1,77900.0,463.0,4.0,0,6
Chevrolet,5006,2,0,0,0,59590.0,362.9957627118644,5.3,1,2
Hyundai,55000,2,2,0,0,18000.0,260.0,2.0,0,12
BMW,33500,2,0,0,1,71000.0,503.0,3.0,0,4
BMW,126500,2,0,0,1,15000.0,300.0,3.0,0,11
Land,79000,2,0,0,1,24000.0,240.0,2.0,0,9
RAM,57000,0,0,0,1,52000.0,400.0,6.7,0,4
BMW,4880,2,0,0,0,57998.0,360.47076923076924,3.0,0,5
Mercedes-Benz,127000,2,0,0,1,14000.0,302.0,5.0,0,20
Lexus,89500,2,0,0,1,15999.0,300.0,4.3,0,23
Chevrolet,97000,2,0,0,1,27500.0,200.0,4.3,1,25
Buick,31181,2,0,1,1,42442.0,247.23529411764707,3.6,1,4
Lexus,16425,3,0,1,0,33200.0,303.6592592592593,2.5,0,5
Lexus,11238,2,0,0,0,54798.0,303.6592592592593,3.5,0,3
Chevrolet,97146,1,3,1,1,7999.0,295.0,5.3,0,20
Mercedes-Benz,36670,2,0,0,0,39998.0,357.05725190839695,3.0,0,10
Chevrolet,44800,2,0,0,1,52500.0,420.0,6.2,0,6
Ford,150000,2,0,1,1,17100.0,310.0,3.5,1,10
INFINITI,38400,2,0,0,1,32100.0,295.0,3.5,1,5
Bentley,7960,2,0,0,1,81500.0,552.0,6.0,0,17
Nissan,117000,2,0,1,1,9975.0,306.0,3.5,1,18
Nissan,91545,2,1,0,1,8999.0,175.0,2.5,0,13
Land,110000,1,0,1,1,26499.0,510.0,5.0,0,10
BMW,105100,2,0,1,1,23300.0,300.0,3.0,0,8
INFINITI,110000,2,3,0,1,15600.0,400.0,5.6,0,13
Ford,81778,2,0,0,1,32769.0,335.81672025723475,3.5,1,6
Lexus,168422,3,0,1,1,10900.0,245.0,3.5,1,15
Maserati,80500,2,0,0,1,34900.0,424.0,3.0,1,7
Volvo,81200,2,0,1,1,28825.0,316.0,2.0,0,7
Jeep,20172,2,3,0,1,47500.0,285.0,3.6,1,8
Hummer,145000,2,0,0,1,22500.0,325.0,6.0,0,20
Ford,162000,2,0,1,1,7500.0,262.0,3.5,1,16
Toyota,59700,2,0,0,1,9500.0,268.0,3.5,1,18
Mercedes-Benz,30930,2,0,0,0,28900.0,357.05725190839695,2.0,0,5
BMW,51983,2,2,0,1,19999.0,300.0,3.0,0,16
Chevrolet,22000,2,2,0,1,50000.0,455.0,6.2,0,3
Volkswagen,16800,2,0,0,1,45000.0,295.0,2.0,0,2
Chevrolet,16000,0,0,1,1,73995.0,445.0,6.6,0,3
Nissan,22295,2,0,0,0,23599.0,294.6774193548387,2.5,0,5
Toyota,1025,3,0,0,1,85000.0,437.0,3.4,1,2
Acura,89190,2,0,1,1,15499.0,305.0,3.7,1,12
Toyota,53550,2,0,0,1,39687.0,264.74691358024694,3.5,1,5
Ford,56946,2,0,0,1,26299.0,335.81672025723475,2.0,0,4
Jaguar,11684,2,0,0,1,54900.0,550.0,5.0,0,9
GMC,45617,2,0,0,1,51000.0,420.0,6.2,0,7
Chevrolet,75466,2,0,0,1,34500.0,355.0,5.3,0,7
Maserati,19513,2,0,1,1,84645.0,411.8888888888889,3.8,1,4
Subaru,15636,2,0,0,0,33531.0,218.73684210526315,2.5,0,4
Mercedes-Benz,69600,2,0,0,1,40888.0,362.0,3.0,1,7
Mercedes-Benz,138050,2,0,0,1,16500.0,335.0,4.7,0,14
Ford,132269,1,0,0,1,35900.0,385.0,6.2,0,8
Hyundai,45815,2,3,0,1,37700.0,291.0,3.8,1,5
Ford,25352,2,0,0,1,48459.0,335.81672025723475,3.5,1,4
Mercedes-Benz,120000,2,0,0,1,8995.0,268.0,3.5,1,17
Chevrolet,75151,2,2,1,1,45000.0,455.0,6.2,0,7
Jeep,74139,2,2,0,1,23000.0,285.0,3.6,1,9
Chevrolet,170443,4,0,1,1,6000.0,362.9957627118644,5.3,0,31
Jaguar,70000,4,0,0,1,19000.0,375.2307692307692,5.0,0,30
BMW,68500,2,3,0,1,17800.0,400.0,4.4,0,13
Lexus,37366,2,0,0,0,51890.0,303.6592592592593,4.6,1,5
Volkswagen,61000,2,0,0,1,15995.0,150.0,1.4,0,8
Jeep,12050,2,0,0,0,41599.0,252.40404040404042,3.6,1,3
Jaguar,150000,2,0,1,1,9875.0,290.0,4.0,0,24
Porsche,46200,2,3,1,1,41500.0,340.0,3.0,1,9
Mercedes-Benz,88000,2,0,0,1,15500.0,302.0,3.5,1,11
Mercedes-Benz,47000,2,0,0,1,30089.0,362.0,3.0,1,10
Land,50340,2,0,1,1,47000.0,380.0,3.0,1,8
Mercedes-Benz,67800,2,0,0,1,13999.0,268.0,3.5,1,15
Dodge,150000,2,2,1,1,5500.0,175.0,3.9,1,23
Hummer,101750,2,0,0,1,12900.0,242.0,3.7,0,18
Honda,18385,2,0,0,1,37950.0,280.0,3.5,1,3
Nissan,123500,2,0,1,1,13500.0,306.0,3.5,1,17
GMC,117000,1,0,0,1,38000.0,342.0,6.0,0,8
Mercedes-Benz,86121,2,0,0,1,13600.0,268.0,3.5,1,15
Lexus,22466,2,0,0,1,45900.0,301.0,4.6,0,5
Nissan,80000,2,0,0,1,23800.0,390.0,5.6,0,8
Chrysler,23152,2,0,0,1,28250.0,292.0,3.6,1,5
Dodge,91300,2,0,0,1,9200.0,350.0,5.7,0,19
Nissan,45000,2,1,0,1,28999.0,284.0,3.5,1,5
Ford,73049,2,0,1,1,30510.0,335.81672025723475,3.5,1,7
Nissan,7250,2,0,0,1,38000.0,400.0,5.6,0,4
Jaguar,44000,2,0,0,1,29000.0,246.0,2.0,0,6
Ford,85500,2,3,0,1,26900.0,411.0,6.2,0,11
GMC,18083,2,0,0,1,43999.0,341.013698630137,3.6,1,4
Chevrolet,111000,2,0,0,1,10900.0,312.0,3.6,1,14
GMC,115000,2,0,0,1,14000.0,288.0,3.6,1,12
Chevrolet,33400,2,0,0,1,28000.0,250.0,2.0,0,4
Toyota,136000,2,0,0,1,12500.0,273.0,4.7,0,18
Lexus,26800,2,0,0,1,44000.0,311.0,3.5,1,4
Tesla,30000,4,0,0,1,51999.0,455.0,3.5,0,3
Chrysler,119000,2,0,0,1,3500.0,250.0,3.5,1,20
Cadillac,28121,2,0,0,0,89000.0,354.9080459770115,6.2,1,4
Chrysler,111000,2,0,0,1,7900.0,197.0,3.8,1,16
Mazda,116500,2,0,0,1,14311.0,188.17948717948718,2.5,0,9
Acura,199296,2,0,0,1,4900.0,270.0,3.2,1,20
Tesla,11200,4,0,0,1,47500.0,455.0,3.5,0,4
Volvo,56536,2,0,0,0,26599.0,295.45454545454544,2.0,0,5
Chevrolet,49600,2,0,0,1,32500.0,455.0,6.2,0,9
Acura,13600,2,0,0,1,65000.0,355.0,3.0,1,2
Volkswagen,59700,2,0,0,1,10000.0,200.0,2.0,0,18
Dodge,19000,2,3,0,1,44888.0,485.0,6.4,0,7
Chevrolet,17300,2,2,0,1,33999.0,405.0,5.7,0,23
Mercedes-Benz,91140,2,0,0,1,13500.0,208.0,2.0,0,11
BMW,33000,2,0,0,1,65000.0,560.0,4.4,0,10
Jeep,52775,2,0,0,1,39799.0,285.0,3.6,1,6
Mitsubishi,113000,2,2,0,1,5800.0,148.0,2.0,0,14
Porsche,13000,2,0,0,1,60000.0,261.0,2.0,0,3
Mercedes-Benz,77925,2,3,0,1,16500.0,268.0,3.5,1,16
Dodge,106500,4,0,1,1,22500.0,376.2916666666667,5.7,0,14
Mazda,15175,2,0,1,0,19212.0,188.17948717948718,2.5,0,7
Audi,137000,2,0,0,1,10995.0,186.0,2.0,0,8
BMW,111000,2,0,1,1,15000.0,240.0,2.0,0,10
Land,49208,2,3,0,1,62425.0,380.0,3.0,1,6
Audi,44000,2,0,0,1,39000.0,354.0,3.0,1,7
Porsche,26000,2,0,0,1,45500.0,300.0,2.0,0,8
Chevrolet,1800,2,0,0,1,76000.0,490.0,6.2,0,5
Maserati,50000,2,0,0,1,26497.0,425.0,4.7,0,13
Subaru,93000,2,1,1,1,16000.0,152.0,2.0,0,7
Mazda,119500,2,3,0,1,15000.0,184.0,2.5,0,9
Porsche,50000,2,0,0,1,36000.0,340.0,3.0,1,9
Porsche,85000,2,0,0,0,21500.0,300.0,3.6,1,14
Genesis,48000,2,0,0,1,29999.0,365.0,3.3,1,6
Jeep,11756,2,0,1,0,33400.0,252.40404040404042,3.6,0,4
Audi,50400,2,3,0,1,28500.0,252.0,2.0,0,7
BMW,153600,2,2,0,1,17500.0,300.0,3.0,0,13
Dodge,31917,2,0,0,1,64683.0,475.0,6.4,0,3
BMW,56235,2,2,0,1,50500.0,425.0,3.0,0,9
Ford,28724,2,2,1,1,18300.0,197.0,1.6,0,6
Lincoln,124400,2,0,1,1,9500.0,305.0,3.7,1,10
Chevrolet,137000,2,0,0,1,46000.0,355.0,5.3,0,5
Ford,6600,2,0,1,1,72900.0,430.0,7.3,0,3
Mercedes-Benz,67200,2,0,0,1,11500.0,228.0,3.0,1,18
Porsche,16554,2,0,0,0,51698.0,377.58787878787876,2.0,0,4
BMW,15736,3,0,0,1,67900.0,389.0,3.0,0,2
Mercedes-Benz,153460,2,0,1,1,5800.0,302.0,5.0,0,20
Acura,70000,2,0,1,1,15051.0,305.0,3.7,1,13
Hyundai,143898,2,0,0,1,9950.0,378.0,4.6,0,14
Mercedes-Benz,26190,2,0,0,1,22000.0,302.0,5.0,0,22
RAM,27839,2,0,0,1,41688.0,377.1296296296296,6.4,1,7
Chevrolet,141195,1,0,0,0,28499.0,362.9957627118644,6.0,1,7
Porsche,20250,2,0,0,1,68500.0,375.0,2.9,1,3
Jeep,18333,2,0,0,0,41599.0,252.40404040404042,3.6,1,3
Mercedes-Benz,35000,2,0,0,1,29998.0,302.0,3.5,1,11
Dodge,133255,2,0,0,1,4000.0,250.0,3.5,1,19
Porsche,14526,2,0,0,0,79998.0,377.58787878787876,2.9,0,4
Mercedes-Benz,43690,2,0,0,1,23500.0,402.0,4.7,0,11
Porsche,29136,2,0,0,0,58598.0,377.58787878787876,3.0,0,5
Cadillac,72060,2,0,0,0,24590.0,354.9080459770115,3.6,1,8
Toyota,8800,2,0,0,1,68500.0,389.0,3.4,1,2
Nissan,85768,2,1,1,1,8250.0,109.0,1.6,0,10
Buick,121521,2,0,0,1,26772.0,247.23529411764707,3.6,1,6
BMW,124000,2,0,0,1,11900.0,230.0,3.0,0,12
Acura,32260,2,0,0,1,20999.0,201.0,2.4,0,7
Lexus,92000,2,0,0,1,28000.0,301.0,4.6,0,10
Chevrolet,51855,2,0,0,1,35900.0,430.0,6.2,0,17
Mazda,124000,2,2,1,1,12900.0,184.0,2.5,0,10
Jaguar,26000,2,0,0,1,52500.0,550.0,5.0,0,10
Audi,36500,2,0,1,1,25500.0,220.0,2.0,0,7
Chevrolet,1400,2,0,0,1,54900.0,455.0,6.2,0,3
Jeep,17000,2,0,0,1,38500.0,285.0,3.6,1,7
Honda,42750,2,0,0,1,25698.0,209.40425531914894,1.5,0,4
Porsche,67998,2,2,0,1,30000.0,265.0,2.9,0,14
Ford,64500,2,2,1,1,16000.0,300.0,4.6,0,17
Toyota,102000,2,2,0,1,24900.0,239.0,4.0,1,18
Land,145000,2,0,0,1,15500.0,217.0,4.6,0,21
Porsche,50000,2,0,1,1,55000.0,350.0,2.5,0,7
Chevrolet,37622,2,0,0,1,25500.0,350.0,5.7,0,21
Toyota,89987,2,0,0,1,9499.0,268.0,3.5,1,19
INFINITI,136390,2,0,0,1,20470.0,334.03636363636366,5.6,1,10
Cadillac,90000,4,0,1,1,2990.0,354.9080459770115,6.2,0,31
Chevrolet,27000,2,3,0,1,33000.0,426.0,6.2,0,10
Jeep,144770,2,0,1,1,6500.0,210.0,3.7,1,21
Toyota,157000,2,3,0,1,23500.0,270.0,4.0,1,14
BMW,132000,2,3,1,1,8500.0,230.0,3.0,0,15
Ford,137000,0,0,0,1,15000.0,250.0,7.3,0,23
Lexus,50992,2,0,1,1,28000.0,260.0,3.5,1,7
Cadillac,105760,2,0,0,1,12900.0,270.0,3.0,1,15
Lexus,29800,2,0,0,1,68495.0,471.0,5.0,0,7
BMW,21000,2,3,1,1,42000.0,335.0,3.0,0,6
Chevrolet,152195,2,0,0,1,9900.0,340.0,5.7,0,27
Hummer,169900,2,0,1,1,16900.0,325.0,6.0,0,19
Volvo,196000,2,0,0,1,6499.0,235.0,3.2,0,17
Jeep,180036,2,0,1,1,9100.0,202.0,3.8,1,16
Land,57918,2,3,0,1,33500.0,340.0,3.0,1,8
BMW,98600,2,0,0,1,26500.0,320.0,3.0,0,8
Ford,120000,0,0,1,1,55000.0,450.0,6.7,0,7
BMW,14269,2,0,0,1,80000.0,503.0,3.0,0,3
Lexus,6875,2,0,0,1,89000.0,471.0,5.0,0,3
Honda,55100,2,0,0,0,28324.0,209.40425531914894,1.5,0,6
Porsche,49000,2,0,0,0,41500.0,400.0,4.8,0,13
BMW,74600,2,0,0,1,15000.0,400.0,4.4,0,16
Audi,45900,3,3,1,1,41500.0,335.0,3.0,1,6
Chrysler,95271,1,0,0,0,12468.0,184.0,2.4,0,10
Ford,88883,2,0,0,1,33172.0,335.81672025723475,2.7,1,4
Dodge,43000,1,0,0,1,35000.0,283.0,3.6,1,12
Ford,33700,1,0,1,1,12000.0,160.0,2.0,0,7
RAM,95115,0,0,0,1,43640.0,377.1296296296296,6.7,0,9
Lotus,25250,2,2,0,0,44000.0,190.0,1.8,0,20
Chevrolet,20200,2,0,0,1,27500.0,400.0,6.0,0,18
Audi,104457,2,0,0,1,17900.0,211.0,2.0,0,12
Chevrolet,76000,2,0,0,1,41400.0,285.0,4.8,0,8
Chevrolet,56247,2,0,0,1,39244.0,362.9957627118644,3.6,1,5
Jeep,50750,4,2,0,1,15000.0,252.40404040404042,3.6,0,31
Acura,61000,2,0,1,1,21000.0,201.0,2.4,0,9
Chevrolet,9111,2,0,0,0,27599.0,362.9957627118644,3.6,1,6
Lexus,100900,2,0,0,0,21998.0,303.6592592592593,3.5,0,10
Ford,24207,2,0,0,1,43430.0,335.81672025723475,2.7,1,4
Tesla,9411,4,0,0,0,47998.0,485.536231884058,3.5,0,3
Chevrolet,21000,2,2,0,1,47500.0,505.0,7.0,0,19
Cadillac,136150,2,3,1,1,22500.0,335.0,3.6,1,6
BMW,78414,2,0,1,1,28750.0,420.0,4.0,0,16
Mazda,60800,2,0,0,1,19900.0,186.0,2.5,0,6
Ford,16400,3,1,0,1,34000.0,191.0,2.5,0,3
Toyota,62200,3,1,0,1,35707.0,306.0,3.5,1,7
BMW,72903,3,3,1,0,53998.0,360.47076923076924,3.0,0,4
Lincoln,142215,2,0,0,1,5000.0,239.0,4.6,0,22
Mercedes-Benz,150000,2,0,0,1,8000.0,382.0,5.5,0,18
Ford,49170,2,0,0,1,12500.0,225.0,4.6,0,27
Chevrolet,167500,2,0,0,1,18000.0,355.0,5.3,0,10
Ford,110450,2,0,0,1,11000.0,231.0,2.0,0,9
Audi,106000,2,2,1,1,23000.0,333.0,3.0,1,11
Chevrolet,92728,2,0,0,1,34900.0,355.0,5.3,0,8
Ford,17000,2,0,0,1,44000.0,275.0,2.3,0,3
Ford,75200,1,0,0,1,22000.0,385.0,6.2,0,9
Toyota,36283,2,0,0,0,39598.0,264.74691358024694,3.5,0,6
Audi,6682,3,0,0,0,47798.0,318.83125,2.0,0,2
Jeep,23399,2,0,0,0,28999.0,252.40404040404042,2.0,0,7
Genesis,29720,2,0,0,1,29500.0,311.0,3.8,1,8
Mercedes-Benz,56000,2,0,0,1,44850.0,518.0,6.3,0,16
Lexus,59419,2,0,0,1,73000.0,383.0,5.7,0,5
Kia,69100,2,0,0,1,32500.0,365.0,3.3,1,7
Chevrolet,29586,2,0,0,1,47900.0,390.0,6.0,0,17
Chevrolet,63866,2,0,0,1,41885.0,362.9957627118644,6.6,1,4
Chevrolet,135484,2,0,0,0,29748.0,362.9957627118644,5.3,1,9
Mercedes-Benz,78500,2,0,1,1,17900.0,302.0,3.5,1,11
BMW,7982,2,0,0,0,51900.0,414.0,4.0,0,13
Volkswagen,1067,2,0,0,1,48000.0,315.0,2.0,0,3
Ford,152000,2,0,0,1,15499.0,290.0,3.5,1,8
Honda,185000,2,0,0,1,8900.0,248.0,3.5,1,14
Dodge,97724,0,0,0,1,19998.0,350.0,6.7,0,18
Honda,22227,2,0,0,0,25980.0,209.40425531914894,2.0,0,5
Honda,111000,2,0,0,1,13000.0,158.0,2.0,0,9
Ford,32268,1,0,0,1,46500.0,385.0,6.2,0,6
Nissan,122009,2,0,0,0,18998.0,294.6774193548387,3.5,0,6
Land,57785,3,0,0,1,63995.0,395.0,3.0,0,5
Hummer,179400,2,0,1,1,15000.0,316.0,6.0,0,22
Mazda,57000,2,2,0,1,14000.0,232.0,1.3,0,16
Lexus,25997,2,0,0,1,87000.0,383.0,5.7,0,4
Chevrolet,36555,2,0,0,1,64288.0,362.9957627118644,5.3,1,3
Chevrolet,28514,2,3,0,1,32000.0,400.0,6.0,0,18
Ford,10400,2,0,0,1,40000.0,460.0,5.0,0,6
Chevrolet,51133,2,0,1,0,25800.0,362.9957627118644,2.0,0,5
Chevrolet,58800,2,0,0,1,15000.0,305.0,5.7,0,26
Land,85000,2,0,0,1,33000.0,340.0,3.0,1,7
Jeep,95200,2,2,0,1,11999.0,120.0,2.5,0,25
Toyota,68575,2,0,1,1,26000.0,270.0,3.5,1,10
Chevrolet,12300,2,0,0,1,45000.0,430.0,6.2,0,14
Chevrolet,13900,2,0,0,1,54490.0,455.0,6.2,0,7
Mercedes-Benz,58800,2,0,0,1,9000.0,190.0,2.3,0,24
Nissan,30700,2,2,1,1,21500.0,215.0,1.6,0,9
Porsche,104000,2,2,0,1,44800.0,355.0,3.8,0,20
Chevrolet,139116,2,0,1,1,24899.0,362.9957627118644,3.6,1,6
Porsche,36700,2,0,1,1,48990.0,348.0,3.0,1,6
Mercedes-Benz,24500,2,0,0,1,82150.0,255.0,2.0,0,3
Toyota,65000,2,0,1,1,65000.0,381.0,5.7,0,8
BMW,27654,3,0,0,0,61998.0,360.47076923076924,3.0,0,4
Toyota,41000,2,0,0,1,38700.0,295.0,3.5,1,5
Mercedes-Benz,47400,2,0,1,1,41000.0,518.0,6.3,0,14
Ford,40110,2,0,0,1,18500.0,252.0,3.9,0,23
RAM,124700,2,0,0,1,30000.0,410.0,6.4,0,11
Ford,31000,1,0,1,1,35000.0,316.0,6.2,0,12
Toyota,7100,3,0,0,1,49000.0,302.0,2.5,0,3
Jeep,91677,2,0,0,0,26816.0,252.40404040404042,3.6,1,7
Ford,107500,2,0,0,1,9500.0,132.0,2.0,0,16
Chevrolet,5200,2,0,0,1,88900.0,490.0,6.2,0,2
Ford,48054,2,0,0,1,9500.0,220.0,4.6,0,26
Porsche,87500,2,3,0,1,28000.0,252.0,2.0,0,7
Acura,106335,2,0,0,1,19000.0,300.0,3.7,1,13
Chevrolet,133598,2,0,1,1,29999.0,362.9957627118644,5.3,1,8
Chevrolet,68455,2,0,0,1,30989.0,362.9957627118644,3.6,1,7
Mercedes-Benz,28690,2,0,0,1,38880.0,329.0,3.0,1,7
BMW,83000,2,0,1,1,31000.0,414.0,4.0,0,13
Ford,38600,0,0,0,1,54500.0,450.0,6.7,0,6
Toyota,92000,2,0,1,1,30000.0,295.0,3.5,1,6
Saturn,134000,2,2,1,1,9500.0,260.0,2.0,0,16
Lexus,103000,2,0,0,1,20500.0,380.0,4.6,0,13
Honda,176261,2,2,0,1,3750.0,160.0,2.4,0,21
Ford,58500,2,2,1,1,20000.0,315.0,4.6,0,15
Ford,64000,0,0,0,1,64000.0,450.0,6.7,0,7
Porsche,24881,2,3,1,1,49999.0,265.0,2.7,0,9
Chevrolet,134000,2,0,0,1,11500.0,340.0,5.7,0,27
Ford,82900,2,0,1,1,16000.0,290.0,3.5,1,12
BMW,59257,2,2,0,1,18200.0,255.0,3.0,0,17
Lexus,81400,2,0,1,1,26000.0,295.0,3.5,1,9
Hyundai,5100,2,0,0,1,19500.0,120.0,1.6,0,3
Ford,67072,2,0,0,1,38500.0,375.0,3.5,1,5
BMW,65000,2,3,0,1,19500.0,240.0,2.0,0,9
Ford,80800,2,0,0,1,10000.0,175.0,2.5,0,11
Ford,53401,2,0,0,1,39500.0,375.0,3.5,1,5
Ford,15555,2,0,0,1,62890.0,335.81672025723475,5.0,0,4
Dodge,201509,2,0,1,1,11000.0,345.0,5.7,0,19
Honda,107000,2,0,0,1,14000.0,140.0,1.8,0,12
Land,30500,2,0,0,1,44000.0,247.0,2.0,0,5
Toyota,36000,2,2,0,1,20000.0,159.0,2.7,0,14
Ford,38514,1,0,1,1,45998.0,385.0,6.2,0,6
Mercedes-Benz,4590,2,0,0,1,64000.0,188.0,2.0,0,3
RAM,97000,0,0,1,1,45000.0,370.0,6.7,0,6
BMW,110000,2,0,1,1,6000.0,230.0,3.0,0,14
Ford,53000,1,0,1,1,25000.0,290.0,3.5,1,8
Chevrolet,110000,1,0,0,1,30999.0,355.0,5.3,0,9
INFINITI,106500,2,2,0,1,9500.0,280.0,3.5,1,22
Chevrolet,140500,1,0,0,1,11800.0,324.0,6.0,0,13
Ford,144200,2,0,0,1,9999.0,210.0,4.0,1,15
Chevrolet,21400,0,0,0,1,69000.0,277.0,3.0,0,3
Mercedes-Benz,130000,2,0,0,1,24500.0,429.0,4.7,0,10
Ford,108045,2,0,0,1,6500.0,160.0,2.0,0,13
Subaru,10000,2,1,0,1,28000.0,152.0,2.0,0,3
Hyundai,75000,2,3,1,1,12000.0,306.0,3.8,1,14
Chrysler,73500,2,0,1,1,7858.0,170.0,3.3,1,16
Porsche,29850,2,0,0,1,89750.0,550.0,4.0,0,7
Honda,135350,2,0,1,1,19900.0,280.0,3.5,1,9
Mercedes-Benz,16983,2,0,0,0,40998.0,357.05725190839695,2.0,0,3
Audi,35580,3,0,0,1,49500.0,335.0,3.0,1,6
Ford,71200,2,0,0,1,18900.0,250.0,2.0,0,5
Dodge,24778,2,0,1,0,36599.0,376.2916666666667,3.6,1,3
BMW,109330,2,0,0,1,13349.0,240.0,2.0,0,10
Alfa,6645,2,0,0,0,43900.0,336.25,2.0,0,2
Mercedes-Benz,90400,2,0,0,1,10199.0,335.0,4.7,0,18
Ford,192100,2,0,1,1,6450.0,207.0,4.0,1,23
BMW,32000,2,3,0,1,70000.0,453.0,3.0,0,7
